Name,State,Year,Population,Percent change
Canova,South Dakota,1920,338,8.7
Canova,South Dakota,1930,364,7.7
Canova,South Dakota,1940,333,-8.5
Canova,South Dakota,1950,340,2.1
Canova,South Dakota,1960,247,-27.4
Canova,South Dakota,1970,204,-17.4
Canova,South Dakota,1980,194,-4.9
Canova,South Dakota,1990,172,-11.3
Canova,South Dakota,2000,140,-18.6
Canova,South Dakota,2010,105,-25.0
Canova,South Dakota,2020,89,-15.2
Carthage,South Dakota,1890,200,0.0
Carthage,South Dakota,1900,265,32.5
Carthage,South Dakota,1910,554,109.1
Carthage,South Dakota,1920,667,20.4
Carthage,South Dakota,1930,590,-11.5
Carthage,South Dakota,1940,512,-13.2
Carthage,South Dakota,1950,458,-10.5
Carthage,South Dakota,1960,368,-19.7
Carthage,South Dakota,1970,362,-1.6
Carthage,South Dakota,1980,274,-24.3
Carthage,South Dakota,1990,221,-19.3
Carthage,South Dakota,2000,187,-15.4
Carthage,South Dakota,2010,144,-23.0
Carthage,South Dakota,2020,127,-11.8
Castlewood,South Dakota,1900,430,0.0
Castlewood,South Dakota,1910,594,38.1
Castlewood,South Dakota,1920,582,-2.0
Castlewood,South Dakota,1930,500,-14.1
Castlewood,South Dakota,1940,493,-1.4
Castlewood,South Dakota,1950,498,1.0
Castlewood,South Dakota,1960,500,0.4
Castlewood,South Dakota,1970,523,4.6
Castlewood,South Dakota,1980,557,6.5
Castlewood,South Dakota,1990,549,-1.4
Castlewood,South Dakota,2000,666,21.3
Castlewood,South Dakota,2010,627,-5.9
Castlewood,South Dakota,2020,698,11.3
Centerville,South Dakota,1890,723,0.0
Centerville,South Dakota,1900,871,20.5
Centerville,South Dakota,1910,971,11.5
Centerville,South Dakota,1920,1104,13.7
Centerville,South Dakota,1930,1169,5.9
Centerville,South Dakota,1940,1046,-10.5
Centerville,South Dakota,1950,1053,0.7
Centerville,South Dakota,1960,887,-15.8
Centerville,South Dakota,1970,910,2.6
Centerville,South Dakota,1980,892,-2.0
Centerville,South Dakota,1990,887,-0.6
Centerville,South Dakota,2000,910,2.6
Centerville,South Dakota,2010,882,-3.1
Centerville,South Dakota,2020,918,4.1
Chelsea,South Dakota,1920,110,0.0
Chelsea,South Dakota,1930,84,-23.6
Chelsea,South Dakota,1940,51,-39.3
Chelsea,South Dakota,1950,41,-19.6
Chelsea,South Dakota,1960,53,29.3
Chelsea,South Dakota,1970,45,-15.1
Chelsea,South Dakota,1980,41,-8.9
Chelsea,South Dakota,1990,33,-19.5
Chelsea,South Dakota,2000,33,0.0
Chelsea,South Dakota,2010,27,-18.2
Chelsea,South Dakota,2020,19,-29.6
Clark,South Dakota,1880,25,0.0
Clark,South Dakota,1890,592,0.0
Clark,South Dakota,1900,684,15.5
Clark,South Dakota,1910,1220,78.4
Clark,South Dakota,1920,1392,14.1
Clark,South Dakota,1930,1290,-7.3
Clark,South Dakota,1940,1291,0.1
Clark,South Dakota,1950,1471,13.9
Clark,South Dakota,1960,1484,0.9
Clark,South Dakota,1970,1356,-8.6
Clark,South Dakota,1980,1351,-0.4
Clark,South Dakota,1990,1292,-4.4
Clark,South Dakota,2000,1285,-0.5
Clark,South Dakota,2010,1139,-11.4
Clark,South Dakota,2020,1148,0.8
Clear Lake,South Dakota,1890,147,0.0
Clear Lake,South Dakota,1900,491,234.0
Clear Lake,South Dakota,1910,704,43.4
Clear Lake,South Dakota,1920,835,18.6
Clear Lake,South Dakota,1930,834,-0.1
Clear Lake,South Dakota,1940,997,19.5
Clear Lake,South Dakota,1950,1105,10.8
Clear Lake,South Dakota,1960,1137,2.9
Clear Lake,South Dakota,1970,1157,1.8
Clear Lake,South Dakota,1980,1310,13.2
Clear Lake,South Dakota,1990,1247,-4.8
Clear Lake,South Dakota,2000,1335,7.1
Clear Lake,South Dakota,2010,1273,-4.6
Clear Lake,South Dakota,2020,1218,-4.3
Colman,South Dakota,1900,213,0.0
Colman,South Dakota,1910,362,70.0
Colman,South Dakota,1920,535,47.8
Colman,South Dakota,1930,488,-8.8
Colman,South Dakota,1940,462,-5.3
Colman,South Dakota,1950,509,10.2
Colman,South Dakota,1960,505,-0.8
Colman,South Dakota,1970,456,-9.7
Colman,South Dakota,1980,501,9.9
Colman,South Dakota,1990,482,-3.8
Colman,South Dakota,2000,572,18.7
Colman,South Dakota,2010,594,3.8
Colman,South Dakota,2020,634,6.7
Colome,South Dakota,1920,568,0.0
Colome,South Dakota,1930,599,5.5
Colome,South Dakota,1940,509,-15.0
Colome,South Dakota,1950,451,-11.4
Colome,South Dakota,1960,398,-11.8
Colome,South Dakota,1970,375,-5.8
Colome,South Dakota,1980,361,-3.7
Colome,South Dakota,1990,309,-14.4
Colome,South Dakota,2000,340,10.0
Colome,South Dakota,2010,296,-12.9
Colome,South Dakota,2020,331,11.8
Columbia,South Dakota,1880,133,0.0
Columbia,South Dakota,1890,400,200.8
Columbia,South Dakota,1900,143,-64.2
Columbia,South Dakota,1910,235,64.3
Columbia,South Dakota,1920,327,39.1
Columbia,South Dakota,1930,251,-23.2
Columbia,South Dakota,1940,275,9.6
Columbia,South Dakota,1950,270,-1.8
Columbia,South Dakota,1960,272,0.7
Columbia,South Dakota,1970,240,-11.8
Columbia,South Dakota,1980,161,-32.9
Columbia,South Dakota,1990,133,-17.4
Columbia,South Dakota,2000,140,5.3
Columbia,South Dakota,2010,136,-2.9
Columbia,South Dakota,2020,160,17.6
Conde,South Dakota,1900,195,0.0
Conde,South Dakota,1910,592,203.6
Conde,South Dakota,1920,544,-8.1
Conde,South Dakota,1930,431,-20.8
Conde,South Dakota,1940,395,-8.4
Conde,South Dakota,1950,409,3.5
Conde,South Dakota,1960,388,-5.1
Conde,South Dakota,1970,279,-28.1
Conde,South Dakota,1980,259,-7.2
Conde,South Dakota,1990,203,-21.6
Conde,South Dakota,2000,187,-7.9
Conde,South Dakota,2010,140,-25.1
Conde,South Dakota,2020,142,1.4
Corsica,South Dakota,1910,286,0.0
Corsica,South Dakota,1920,346,21.0
Corsica,South Dakota,1930,516,49.1
Corsica,South Dakota,1940,452,-12.4
Corsica,South Dakota,1950,551,21.9
Corsica,South Dakota,1960,479,-13.1
Corsica,South Dakota,1970,615,28.4
Corsica,South Dakota,1980,644,4.7
Corsica,South Dakota,1990,619,-3.9
Corsica,South Dakota,2000,644,4.0
Corsica,South Dakota,2010,592,-8.1
Corsica,South Dakota,2020,561,-5.2
Cresbard,South Dakota,1910,320,0.0
Cresbard,South Dakota,1920,349,9.1
Cresbard,South Dakota,1930,358,2.6
Cresbard,South Dakota,1940,288,-19.6
Cresbard,South Dakota,1950,235,-18.4
Cresbard,South Dakota,1960,229,-2.6
Cresbard,South Dakota,1970,224,-2.2
Cresbard,South Dakota,1980,221,-1.3
Cresbard,South Dakota,1990,185,-16.3
Cresbard,South Dakota,2000,143,-22.7
Cresbard,South Dakota,2010,104,-27.3
Cresbard,South Dakota,2020,96,-7.7
Dallas,South Dakota,1910,1277,0.0
Dallas,South Dakota,1920,705,-44.8
Dallas,South Dakota,1930,423,-40.0
Dallas,South Dakota,1940,278,-34.3
Dallas,South Dakota,1950,244,-12.2
Dallas,South Dakota,1960,212,-13.1
Dallas,South Dakota,1970,233,9.9
Dallas,South Dakota,1980,199,-14.6
Dallas,South Dakota,1990,142,-28.6
Dallas,South Dakota,2000,144,1.4
Dallas,South Dakota,2010,120,-16.7
Dallas,South Dakota,2020,89,-25.8
Dante,South Dakota,1920,175,0.0
Dante,South Dakota,1930,132,-24.6
Dante,South Dakota,1940,118,-10.6
Dante,South Dakota,1950,140,18.6
Dante,South Dakota,1960,102,-27.1
Dante,South Dakota,1970,88,-13.7
Dante,South Dakota,1980,83,-5.7
Dante,South Dakota,1990,98,18.1
Dante,South Dakota,2000,82,-16.3
Dante,South Dakota,2010,84,2.4
Dante,South Dakota,2020,75,-10.7
Davis,South Dakota,1900,151,0.0
Davis,South Dakota,1910,164,8.6
Davis,South Dakota,1920,245,49.4
Davis,South Dakota,1930,209,-14.7
Davis,South Dakota,1940,230,10.0
Davis,South Dakota,1950,153,-33.5
Davis,South Dakota,1960,124,-19.0
Davis,South Dakota,1970,101,-18.5
Davis,South Dakota,1980,100,-1.0
Davis,South Dakota,1990,87,-13.0
Davis,South Dakota,2000,104,19.5
Davis,South Dakota,2010,85,-18.3
Davis,South Dakota,2020,54,-36.5
Delmont,South Dakota,1910,369,0.0
Delmont,South Dakota,1920,518,40.4
Delmont,South Dakota,1930,472,-8.9
Delmont,South Dakota,1940,461,-2.3
Delmont,South Dakota,1950,405,-12.1
Delmont,South Dakota,1960,363,-10.4
Delmont,South Dakota,1970,260,-28.4
Delmont,South Dakota,1980,290,11.5
Delmont,South Dakota,1990,235,-19.0
Delmont,South Dakota,2000,263,11.9
Delmont,South Dakota,2010,234,-11.0
Delmont,South Dakota,2020,153,-34.6
Doland,South Dakota,1890,216,0.0
Doland,South Dakota,1900,235,8.8
Doland,South Dakota,1910,581,147.2
Doland,South Dakota,1920,667,14.8
Doland,South Dakota,1930,538,-19.3
Doland,South Dakota,1940,542,0.7
Doland,South Dakota,1950,535,-1.3
Doland,South Dakota,1960,481,-10.1
Doland,South Dakota,1970,430,-10.6
Doland,South Dakota,1980,381,-11.4
Doland,South Dakota,1990,306,-19.7
Doland,South Dakota,2000,297,-2.9
Doland,South Dakota,2010,180,-39.4
Doland,South Dakota,2020,199,10.6
Dupree,South Dakota,1920,213,0.0
Dupree,South Dakota,1930,365,71.4
Dupree,South Dakota,1940,460,26.0
Dupree,South Dakota,1950,438,-4.8
Dupree,South Dakota,1960,548,25.1
Dupree,South Dakota,1970,523,-4.6
Dupree,South Dakota,1980,562,7.5
Dupree,South Dakota,1990,484,-13.9
Dupree,South Dakota,2000,434,-10.3
Dupree,South Dakota,2010,525,21.0
Dupree,South Dakota,2020,494,-5.9
Eagle Butte,South Dakota,1920,210,0.0
Eagle Butte,South Dakota,1930,387,84.3
Eagle Butte,South Dakota,1940,374,-3.4
Eagle Butte,South Dakota,1950,375,0.3
Eagle Butte,South Dakota,1960,495,32.0
Eagle Butte,South Dakota,1970,530,7.1
Eagle Butte,South Dakota,1980,435,-17.9
Eagle Butte,South Dakota,1990,489,12.4
Eagle Butte,South Dakota,2000,619,26.6
Eagle Butte,South Dakota,2010,1318,112.9
Eagle Butte,South Dakota,2020,1258,-4.6
Egan,South Dakota,1880,23,0.0
Egan,South Dakota,1890,399,0.0
Egan,South Dakota,1900,503,26.1
Egan,South Dakota,1910,516,2.6
Egan,South Dakota,1920,569,10.3
Egan,South Dakota,1930,419,-26.4
Egan,South Dakota,1940,418,-0.2
Egan,South Dakota,1950,347,-17.0
Egan,South Dakota,1960,310,-10.7
Egan,South Dakota,1970,281,-9.4
Egan,South Dakota,1980,248,-11.7
Egan,South Dakota,1990,208,-16.1
Egan,South Dakota,2000,265,27.4
Egan,South Dakota,2010,278,4.9
Egan,South Dakota,2020,241,-13.3
Elkton,South Dakota,1890,331,0.0
Elkton,South Dakota,1900,578,74.6
Elkton,South Dakota,1910,742,28.4
Elkton,South Dakota,1920,872,17.5
Elkton,South Dakota,1930,856,-1.8
Elkton,South Dakota,1940,779,-9.0
Elkton,South Dakota,1950,657,-15.7
Elkton,South Dakota,1960,621,-5.5
Elkton,South Dakota,1970,541,-12.9
Elkton,South Dakota,1980,632,16.8
Elkton,South Dakota,1990,602,-4.7
Elkton,South Dakota,2000,677,12.5
Elkton,South Dakota,2010,736,8.7
Elkton,South Dakota,2020,755,2.6
Erwin,South Dakota,1900,131,0.0
Erwin,South Dakota,1910,230,75.6
Erwin,South Dakota,1920,257,11.7
Erwin,South Dakota,1930,205,-20.2
Erwin,South Dakota,1940,182,-11.2
Erwin,South Dakota,1950,153,-15.9
Erwin,South Dakota,1960,157,2.6
Erwin,South Dakota,1970,106,-32.5
Erwin,South Dakota,1980,66,-37.7
Erwin,South Dakota,1990,42,-36.4
Erwin,South Dakota,2000,58,38.1
Erwin,South Dakota,2010,45,-22.4
Erwin,South Dakota,2020,40,-11.1
Estelline,South Dakota,1890,210,0.0
Estelline,South Dakota,1900,357,70.0
Estelline,South Dakota,1910,509,42.6
Estelline,South Dakota,1920,658,29.3
Estelline,South Dakota,1930,488,-25.8
Estelline,South Dakota,1940,627,28.5
Estelline,South Dakota,1950,760,21.2
Estelline,South Dakota,1960,722,-5.0
Estelline,South Dakota,1970,624,-13.6
Estelline,South Dakota,1980,719,15.2
Estelline,South Dakota,1990,658,-8.5
Estelline,South Dakota,2000,675,2.6
Estelline,South Dakota,2010,768,13.8
Estelline,South Dakota,2020,749,-2.5
Eureka,South Dakota,1890,552,0.0
Eureka,South Dakota,1900,961,74.1
Eureka,South Dakota,1910,961,0.0
Eureka,South Dakota,1920,1200,24.9
Eureka,South Dakota,1930,1308,9.0
Eureka,South Dakota,1940,1457,11.4
Eureka,South Dakota,1950,1576,8.2
Eureka,South Dakota,1960,1555,-1.3
Eureka,South Dakota,1970,1547,-0.5
Eureka,South Dakota,1980,1360,-12.1
Eureka,South Dakota,1990,1197,-12.0
Eureka,South Dakota,2000,1101,-8.0
Eureka,South Dakota,2010,868,-21.2
Eureka,South Dakota,2020,813,-6.3
Fairfax,South Dakota,1910,500,0.0
Fairfax,South Dakota,1920,530,6.0
Fairfax,South Dakota,1930,430,-18.9
Fairfax,South Dakota,1940,338,-21.4
Fairfax,South Dakota,1950,301,-10.9
Fairfax,South Dakota,1960,253,-15.9
Fairfax,South Dakota,1970,199,-21.3
Fairfax,South Dakota,1980,225,13.1
Fairfax,South Dakota,1990,144,-36.0
Fairfax,South Dakota,2000,123,-14.6
Fairfax,South Dakota,2010,115,-6.5
Fairfax,South Dakota,2020,96,-16.5
Faith,South Dakota,1920,575,0.0
Faith,South Dakota,1930,607,5.6
Faith,South Dakota,1940,522,-14.0
Faith,South Dakota,1950,599,14.8
Faith,South Dakota,1960,591,-1.3
Faith,South Dakota,1970,576,-2.5
Faith,South Dakota,1980,576,0.0
Faith,South Dakota,1990,548,-4.9
Faith,South Dakota,2000,489,-10.8
Faith,South Dakota,2010,421,-13.9
Faith,South Dakota,2020,367,-12.8
Farmer,South Dakota,1930,132,0.0
Farmer,South Dakota,1940,130,-1.5
Farmer,South Dakota,1950,114,-12.3
Farmer,South Dakota,1960,95,-16.7
Farmer,South Dakota,1970,58,-38.9
Farmer,South Dakota,1980,27,-53.4
Farmer,South Dakota,1990,23,-14.8
Farmer,South Dakota,2000,18,-21.7
Farmer,South Dakota,2010,10,-44.4
Farmer,South Dakota,2020,15,50.0
Faulkton,South Dakota,1890,462,0.0
Faulkton,South Dakota,1900,539,16.7
Faulkton,South Dakota,1910,802,48.8
Faulkton,South Dakota,1920,709,-11.6
Faulkton,South Dakota,1930,739,4.2
Faulkton,South Dakota,1940,747,1.1
Faulkton,South Dakota,1950,837,12.0
Faulkton,South Dakota,1960,1051,25.6
Faulkton,South Dakota,1970,955,-9.1
Faulkton,South Dakota,1980,981,2.7
Faulkton,South Dakota,1990,809,-17.5
Faulkton,South Dakota,2000,785,-3.0
Faulkton,South Dakota,2010,736,-6.2
Faulkton,South Dakota,2020,826,12.2
Flandreau,South Dakota,1880,471,0.0
Flandreau,South Dakota,1890,569,20.8
Flandreau,South Dakota,1900,1244,118.6
Flandreau,South Dakota,1910,1484,19.3
Flandreau,South Dakota,1920,1929,30.0
Flandreau,South Dakota,1930,1934,0.3
Flandreau,South Dakota,1940,2212,14.4
Flandreau,South Dakota,1950,2193,-0.9
Flandreau,South Dakota,1960,2129,-2.9
Flandreau,South Dakota,1970,2027,-4.8
Flandreau,South Dakota,1980,2114,4.3
Flandreau,South Dakota,1990,2311,9.3
Flandreau,South Dakota,2000,2376,2.8
Flandreau,South Dakota,2010,2341,-1.5
Flandreau,South Dakota,2020,2372,1.3
Florence,South Dakota,1910,270,0.0
Florence,South Dakota,1920,290,7.4
Florence,South Dakota,1930,298,2.8
Florence,South Dakota,1940,254,-14.8
Florence,South Dakota,1950,226,-11.0
Florence,South Dakota,1960,216,-4.4
Florence,South Dakota,1970,175,-19.0
Florence,South Dakota,1980,190,8.6
Florence,South Dakota,1990,192,1.1
Florence,South Dakota,2000,299,55.7
Florence,South Dakota,2010,374,25.1
Florence,South Dakota,2020,337,-9.9
Frankfort,South Dakota,1890,186,0.0
Frankfort,South Dakota,1900,198,6.5
Frankfort,South Dakota,1910,408,106.1
Frankfort,South Dakota,1920,438,7.4
Frankfort,South Dakota,1930,367,-16.2
Frankfort,South Dakota,1940,335,-8.7
Frankfort,South Dakota,1950,331,-1.2
Frankfort,South Dakota,1960,240,-27.5
Frankfort,South Dakota,1970,192,-20.0
Frankfort,South Dakota,1980,209,8.9
Frankfort,South Dakota,1990,192,-8.1
Frankfort,South Dakota,2000,166,-13.5
Frankfort,South Dakota,2010,149,-10.2
Frankfort,South Dakota,2020,134,-10.1
Frederick,South Dakota,1890,281,0.0
Frederick,South Dakota,1900,251,-10.7
Frederick,South Dakota,1910,433,72.5
Frederick,South Dakota,1920,424,-2.1
Frederick,South Dakota,1930,461,8.7
Frederick,South Dakota,1940,422,-8.5
Frederick,South Dakota,1950,408,-3.3
Frederick,South Dakota,1960,381,-6.6
Frederick,South Dakota,1970,359,-5.8
Frederick,South Dakota,1980,307,-14.5
Frederick,South Dakota,1990,241,-21.5
Frederick,South Dakota,2000,255,5.8
Frederick,South Dakota,2010,199,-22.0
Frederick,South Dakota,2020,215,8.0
Freeman,South Dakota,1900,525,0.0
Freeman,South Dakota,1910,615,17.1
Freeman,South Dakota,1920,894,45.4
Freeman,South Dakota,1930,987,10.4
Freeman,South Dakota,1940,976,-1.1
Freeman,South Dakota,1950,944,-3.3
Freeman,South Dakota,1960,1140,20.8
Freeman,South Dakota,1970,1357,19.0
Freeman,South Dakota,1980,1462,7.7
Freeman,South Dakota,1990,1293,-11.6
Freeman,South Dakota,2000,1317,1.9
Freeman,South Dakota,2010,1306,-0.8
Freeman,South Dakota,2020,1329,1.8
Fulton,South Dakota,1920,214,0.0
Fulton,South Dakota,1930,171,-20.1
Fulton,South Dakota,1940,168,-1.8
Fulton,South Dakota,1950,139,-17.3
Fulton,South Dakota,1960,135,-2.9
Fulton,South Dakota,1970,101,-25.2
Fulton,South Dakota,1980,108,6.9
Fulton,South Dakota,1990,70,-35.2
Fulton,South Dakota,2000,86,22.9
Fulton,South Dakota,2010,91,5.8
Fulton,South Dakota,2020,87,-4.4
Garden City,South Dakota,1910,304,0.0
Garden City,South Dakota,1920,204,-32.9
Garden City,South Dakota,1930,257,26.0
Garden City,South Dakota,1940,272,5.8
Garden City,South Dakota,1950,282,3.7
Garden City,South Dakota,1960,226,-19.9
Garden City,South Dakota,1970,126,-44.2
Garden City,South Dakota,1980,104,-17.5
Garden City,South Dakota,1990,93,-10.6
Garden City,South Dakota,2000,72,-22.6
Garden City,South Dakota,2010,53,-26.4
Garden City,South Dakota,2020,33,-37.7
Gary,South Dakota,1890,277,0.0
Gary,South Dakota,1900,345,24.5
Gary,South Dakota,1910,477,38.3
Gary,South Dakota,1920,588,23.3
Gary,South Dakota,1930,543,-7.7
Gary,South Dakota,1940,566,4.2
Gary,South Dakota,1950,558,-1.4
Gary,South Dakota,1960,471,-15.6
Gary,South Dakota,1970,366,-22.3
Gary,South Dakota,1980,354,-3.3
Gary,South Dakota,1990,274,-22.6
Gary,South Dakota,2000,231,-15.7
Gary,South Dakota,2010,227,-1.7
Gary,South Dakota,2020,240,5.7
Geddes,South Dakota,1910,701,0.0
Geddes,South Dakota,1920,695,-0.9
Geddes,South Dakota,1930,680,-2.2
Geddes,South Dakota,1940,581,-14.6
Geddes,South Dakota,1950,502,-13.6
Geddes,South Dakota,1960,380,-24.3
Geddes,South Dakota,1970,308,-18.9
Geddes,South Dakota,1980,303,-1.6
Geddes,South Dakota,1990,280,-7.6
Geddes,South Dakota,2000,252,-10.0
Geddes,South Dakota,2010,208,-17.5
Geddes,South Dakota,2020,156,-25.0
Gettysburg,South Dakota,1910,936,0.0
Gettysburg,South Dakota,1920,951,1.6
Gettysburg,South Dakota,1930,1400,47.2
Gettysburg,South Dakota,1940,1324,-5.4
Gettysburg,South Dakota,1950,1555,17.4
Gettysburg,South Dakota,1960,1950,25.4
Gettysburg,South Dakota,1970,1915,-1.8
Gettysburg,South Dakota,1980,1623,-15.2
Gettysburg,South Dakota,1990,1510,-7.0
Gettysburg,South Dakota,2000,1352,-10.5
Gettysburg,South Dakota,2010,1162,-14.1
Gettysburg,South Dakota,2020,1104,-5.0
Goodwin,South Dakota,1910,145,0.0
Goodwin,South Dakota,1920,157,8.3
Goodwin,South Dakota,1930,140,-10.8
Goodwin,South Dakota,1940,152,8.6
Goodwin,South Dakota,1950,141,-7.2
Goodwin,South Dakota,1960,113,-19.9
Goodwin,South Dakota,1970,114,0.9
Goodwin,South Dakota,1980,139,21.9
Goodwin,South Dakota,1990,126,-9.4
Goodwin,South Dakota,2000,160,27.0
Goodwin,South Dakota,2010,146,-8.7
Goodwin,South Dakota,2020,147,0.7
Gregory,South Dakota,1910,1142,0.0
Gregory,South Dakota,1920,1067,-6.6
Gregory,South Dakota,1930,1034,-3.1
Gregory,South Dakota,1940,1246,20.5
Gregory,South Dakota,1950,1375,10.4
Gregory,South Dakota,1960,1478,7.5
Gregory,South Dakota,1970,1756,18.8
Gregory,South Dakota,1980,1503,-14.4
Gregory,South Dakota,1990,1486,-1.1
Gregory,South Dakota,2000,1342,-9.7
Gregory,South Dakota,2010,1295,-3.5
Gregory,South Dakota,2020,1221,-5.7
Groton,South Dakota,1890,684,0.0
Groton,South Dakota,1900,700,2.3
Groton,South Dakota,1910,1108,58.3
Groton,South Dakota,1920,1273,14.9
Groton,South Dakota,1930,1009,-20.7
Groton,South Dakota,1940,946,-6.2
Groton,South Dakota,1950,1084,14.6
Groton,South Dakota,1960,1063,-1.9
Groton,South Dakota,1970,1021,-4.0
Groton,South Dakota,1980,1230,20.5
Groton,South Dakota,1990,1196,-2.8
Groton,South Dakota,2000,1356,13.4
Groton,South Dakota,2010,1458,7.5
Groton,South Dakota,2020,1380,-5.3
Hartford,South Dakota,1900,423,0.0
Hartford,South Dakota,1910,648,53.2
Hartford,South Dakota,1920,677,4.5
Hartford,South Dakota,1930,628,-7.2
Hartford,South Dakota,1940,647,3.0
Hartford,South Dakota,1950,592,-8.5
Hartford,South Dakota,1960,688,16.2
Hartford,South Dakota,1970,800,16.3
Hartford,South Dakota,1980,1207,50.9
Hartford,South Dakota,1990,1262,4.6
Hartford,South Dakota,2000,1844,46.1
Hartford,South Dakota,2010,2534,37.4
Hartford,South Dakota,2020,3354,32.4
Hayti,South Dakota,1920,293,0.0
Hayti,South Dakota,1930,344,17.4
Hayti,South Dakota,1940,370,7.6
Hayti,South Dakota,1950,413,11.6
Hayti,South Dakota,1960,425,2.9
Hayti,South Dakota,1970,393,-7.5
Hayti,South Dakota,1980,371,-5.6
Hayti,South Dakota,1990,372,0.3
Hayti,South Dakota,2000,367,-1.3
Hayti,South Dakota,2010,381,3.8
Hayti,South Dakota,2020,393,3.1
Hecla,South Dakota,1900,160,0.0
Hecla,South Dakota,1910,462,188.8
Hecla,South Dakota,1920,553,19.7
Hecla,South Dakota,1930,558,0.9
Hecla,South Dakota,1940,555,-0.5
Hecla,South Dakota,1950,500,-9.9
Hecla,South Dakota,1960,444,-11.2
Hecla,South Dakota,1970,407,-8.3
Hecla,South Dakota,1980,435,6.9
Hecla,South Dakota,1990,398,-8.5
Hecla,South Dakota,2000,314,-21.1
Hecla,South Dakota,2010,227,-27.7
Hecla,South Dakota,2020,193,-15.0
Henry,South Dakota,1890,194,0.0
Henry,South Dakota,1900,191,-1.5
Henry,South Dakota,1910,441,130.9
Henry,South Dakota,1920,418,-5.2
Henry,South Dakota,1930,358,-14.4
Henry,South Dakota,1940,322,-10.1
Henry,South Dakota,1950,323,0.3
Henry,South Dakota,1960,276,-14.6
Henry,South Dakota,1970,182,-34.1
Henry,South Dakota,1980,217,19.2
Henry,South Dakota,1990,215,-0.9
Henry,South Dakota,2000,268,24.7
Henry,South Dakota,2010,267,-0.4
Henry,South Dakota,2020,256,-4.1
Herreid,South Dakota,1910,414,0.0
Herreid,South Dakota,1920,460,11.1
Herreid,South Dakota,1930,544,18.3
Herreid,South Dakota,1940,592,8.8
Herreid,South Dakota,1950,633,6.9
Herreid,South Dakota,1960,767,21.2
Herreid,South Dakota,1970,672,-12.4
Herreid,South Dakota,1980,570,-15.2
Herreid,South Dakota,1990,488,-14.4
Herreid,South Dakota,2000,482,-1.2
Herreid,South Dakota,2010,438,-9.1
Herreid,South Dakota,2020,416,-5.0
Herrick,South Dakota,1910,412,0.0
Herrick,South Dakota,1920,422,2.4
Herrick,South Dakota,1930,339,-19.7
Herrick,South Dakota,1940,246,-27.4
Herrick,South Dakota,1950,169,-31.3
Herrick,South Dakota,1960,160,-5.3
Herrick,South Dakota,1970,126,-21.2
Herrick,South Dakota,1980,115,-8.7
Herrick,South Dakota,1990,139,20.9
Herrick,South Dakota,2000,105,-24.5
Herrick,South Dakota,2010,105,0.0
Herrick,South Dakota,2020,74,-29.5
Hillsview,South Dakota,1930,101,0.0
Hillsview,South Dakota,1940,160,58.4
Hillsview,South Dakota,1950,68,-57.5
Hillsview,South Dakota,1960,44,-35.3
Hillsview,South Dakota,1970,19,-56.8
Hillsview,South Dakota,1980,9,-52.6
Hillsview,South Dakota,1990,4,-55.6
Hillsview,South Dakota,2000,3,-25.0
Hillsview,South Dakota,2010,3,0.0
Hillsview,South Dakota,2020,2,-33.3
Hitchcock,South Dakota,1900,135,0.0
Hitchcock,South Dakota,1910,259,91.9
Hitchcock,South Dakota,1920,358,38.2
Hitchcock,South Dakota,1930,334,-6.7
Hitchcock,South Dakota,1940,246,-26.3
Hitchcock,South Dakota,1950,227,-7.7
Hitchcock,South Dakota,1960,193,-15.0
Hitchcock,South Dakota,1970,150,-22.3
Hitchcock,South Dakota,1980,132,-12.0
Hitchcock,South Dakota,1990,95,-28.0
Hitchcock,South Dakota,2000,108,13.7
Hitchcock,South Dakota,2010,91,-15.7
Hitchcock,South Dakota,2020,112,23.1
Hosmer,South Dakota,1910,217,0.0
Hosmer,South Dakota,1920,419,93.1
Hosmer,South Dakota,1930,524,25.1
Hosmer,South Dakota,1940,579,10.5
Hosmer,South Dakota,1950,533,-7.9
Hosmer,South Dakota,1960,433,-18.8
Hosmer,South Dakota,1970,437,0.9
Hosmer,South Dakota,1980,385,-11.9
Hosmer,South Dakota,1990,310,-19.5
Hosmer,South Dakota,2000,287,-7.4
Hosmer,South Dakota,2010,208,-27.5
Hosmer,South Dakota,2020,164,-21.2
Hoven,South Dakota,1910,209,0.0
Hoven,South Dakota,1920,271,29.7
Hoven,South Dakota,1930,386,42.4
Hoven,South Dakota,1940,369,-4.4
Hoven,South Dakota,1950,552,49.6
Hoven,South Dakota,1960,568,2.9
Hoven,South Dakota,1970,671,18.1
Hoven,South Dakota,1980,615,-8.3
Hoven,South Dakota,1990,522,-15.1
Hoven,South Dakota,2000,511,-2.1
Hoven,South Dakota,2010,406,-20.5
Hoven,South Dakota,2020,379,-6.7
Howard,South Dakota,1900,588,0.0
Howard,South Dakota,1910,1026,74.5
Howard,South Dakota,1920,1325,29.1
Howard,South Dakota,1930,1224,-7.6
Howard,South Dakota,1940,1193,-2.5
Howard,South Dakota,1950,1251,4.9
Howard,South Dakota,1960,1208,-3.4
Howard,South Dakota,1970,1175,-2.7
Howard,South Dakota,1980,1169,-0.5
Howard,South Dakota,1990,1156,-1.1
Howard,South Dakota,2000,1071,-7.4
Howard,South Dakota,2010,858,-19.9
Howard,South Dakota,2020,848,-1.2
Humboldt,South Dakota,1920,445,0.0
Humboldt,South Dakota,1930,428,-3.8
