Name,State,Year,Population,Percent change
Frankfort,South Dakota,2000,166,-13.5
Frankfort,South Dakota,2010,149,-10.2
Frankfort,South Dakota,2020,134,-10.1
Frederick,South Dakota,1890,281,0.0
Frederick,South Dakota,1900,251,-10.7
Frederick,South Dakota,1910,433,72.5
Frederick,South Dakota,1920,424,-2.1
Frederick,South Dakota,1930,461,8.7
Frederick,South Dakota,1940,422,-8.5
Frederick,South Dakota,1950,408,-3.3
Frederick,South Dakota,1960,381,-6.6
Frederick,South Dakota,1970,359,-5.8
Frederick,South Dakota,1980,307,-14.5
Frederick,South Dakota,1990,241,-21.5
Frederick,South Dakota,2000,255,5.8
Frederick,South Dakota,2010,199,-22.0
Frederick,South Dakota,2020,215,8.0
Freeman,South Dakota,1900,525,0.0
Freeman,South Dakota,1910,615,17.1
Freeman,South Dakota,1920,894,45.4
Freeman,South Dakota,1930,987,10.4
Freeman,South Dakota,1940,976,-1.1
Freeman,South Dakota,1950,944,-3.3
Freeman,South Dakota,1960,1140,20.8
Freeman,South Dakota,1970,1357,19.0
Freeman,South Dakota,1980,1462,7.7
Freeman,South Dakota,1990,1293,-11.6
Freeman,South Dakota,2000,1317,1.9
Freeman,South Dakota,2010,1306,-0.8
Freeman,South Dakota,2020,1329,1.8
Fulton,South Dakota,1920,214,0.0
Fulton,South Dakota,1930,171,-20.1
Fulton,South Dakota,1940,168,-1.8
Fulton,South Dakota,1950,139,-17.3
Fulton,South Dakota,1960,135,-2.9
Fulton,South Dakota,1970,101,-25.2
Fulton,South Dakota,1980,108,6.9
Fulton,South Dakota,1990,70,-35.2
Fulton,South Dakota,2000,86,22.9
Fulton,South Dakota,2010,91,5.8
Fulton,South Dakota,2020,87,-4.4
Garden City,South Dakota,1910,304,0.0
Garden City,South Dakota,1920,204,-32.9
Garden City,South Dakota,1930,257,26.0
Garden City,South Dakota,1940,272,5.8
Garden City,South Dakota,1950,282,3.7
Garden City,South Dakota,1960,226,-19.9
Garden City,South Dakota,1970,126,-44.2
Garden City,South Dakota,1980,104,-17.5
Garden City,South Dakota,1990,93,-10.6
Garden City,South Dakota,2000,72,-22.6
Garden City,South Dakota,2010,53,-26.4
Garden City,South Dakota,2020,33,-37.7
Gary,South Dakota,1890,277,0.0
Gary,South Dakota,1900,345,24.5
Gary,South Dakota,1910,477,38.3
Gary,South Dakota,1920,588,23.3
Gary,South Dakota,1930,543,-7.7
Gary,South Dakota,1940,566,4.2
Gary,South Dakota,1950,558,-1.4
Gary,South Dakota,1960,471,-15.6
Gary,South Dakota,1970,366,-22.3
Gary,South Dakota,1980,354,-3.3
Gary,South Dakota,1990,274,-22.6
Gary,South Dakota,2000,231,-15.7
Gary,South Dakota,2010,227,-1.7
Gary,South Dakota,2020,240,5.7
Geddes,South Dakota,1910,701,0.0
Geddes,South Dakota,1920,695,-0.9
Geddes,South Dakota,1930,680,-2.2
Geddes,South Dakota,1940,581,-14.6
Geddes,South Dakota,1950,502,-13.6
Geddes,South Dakota,1960,380,-24.3
Geddes,South Dakota,1970,308,-18.9
Geddes,South Dakota,1980,303,-1.6
Geddes,South Dakota,1990,280,-7.6
Geddes,South Dakota,2000,252,-10.0
Geddes,South Dakota,2010,208,-17.5
Geddes,South Dakota,2020,156,-25.0
Gettysburg,South Dakota,1910,936,0.0
Gettysburg,South Dakota,1920,951,1.6
Gettysburg,South Dakota,1930,1400,47.2
Gettysburg,South Dakota,1940,1324,-5.4
Gettysburg,South Dakota,1950,1555,17.4
Gettysburg,South Dakota,1960,1950,25.4
Gettysburg,South Dakota,1970,1915,-1.8
Gettysburg,South Dakota,1980,1623,-15.2
Gettysburg,South Dakota,1990,1510,-7.0
Gettysburg,South Dakota,2000,1352,-10.5
Gettysburg,South Dakota,2010,1162,-14.1
Gettysburg,South Dakota,2020,1104,-5.0
Goodwin,South Dakota,1910,145,0.0
Goodwin,South Dakota,1920,157,8.3
Goodwin,South Dakota,1930,140,-10.8
Goodwin,South Dakota,1940,152,8.6
Goodwin,South Dakota,1950,141,-7.2
Goodwin,South Dakota,1960,113,-19.9
Goodwin,South Dakota,1970,114,0.9
Goodwin,South Dakota,1980,139,21.9
Goodwin,South Dakota,1990,126,-9.4
Goodwin,South Dakota,2000,160,27.0
Goodwin,South Dakota,2010,146,-8.7
Goodwin,South Dakota,2020,147,0.7
Gregory,South Dakota,1910,1142,0.0
Gregory,South Dakota,1920,1067,-6.6
Gregory,South Dakota,1930,1034,-3.1
Gregory,South Dakota,1940,1246,20.5
Gregory,South Dakota,1950,1375,10.4
Gregory,South Dakota,1960,1478,7.5
Gregory,South Dakota,1970,1756,18.8
Gregory,South Dakota,1980,1503,-14.4
Gregory,South Dakota,1990,1486,-1.1
Gregory,South Dakota,2000,1342,-9.7
Gregory,South Dakota,2010,1295,-3.5
Gregory,South Dakota,2020,1221,-5.7
Groton,South Dakota,1890,684,0.0
Groton,South Dakota,1900,700,2.3
Groton,South Dakota,1910,1108,58.3
Groton,South Dakota,1920,1273,14.9
Groton,South Dakota,1930,1009,-20.7
Groton,South Dakota,1940,946,-6.2
Groton,South Dakota,1950,1084,14.6
Groton,South Dakota,1960,1063,-1.9
Groton,South Dakota,1970,1021,-4.0
Groton,South Dakota,1980,1230,20.5
Groton,South Dakota,1990,1196,-2.8
Groton,South Dakota,2000,1356,13.4
Groton,South Dakota,2010,1458,7.5
Groton,South Dakota,2020,1380,-5.3
Hartford,South Dakota,1900,423,0.0
Hartford,South Dakota,1910,648,53.2
Hartford,South Dakota,1920,677,4.5
Hartford,South Dakota,1930,628,-7.2
Hartford,South Dakota,1940,647,3.0
Hartford,South Dakota,1950,592,-8.5
Hartford,South Dakota,1960,688,16.2
Hartford,South Dakota,1970,800,16.3
Hartford,South Dakota,1980,1207,50.9
Hartford,South Dakota,1990,1262,4.6
Hartford,South Dakota,2000,1844,46.1
Hartford,South Dakota,2010,2534,37.4
Hartford,South Dakota,2020,3354,32.4
Hayti,South Dakota,1920,293,0.0
Hayti,South Dakota,1930,344,17.4
Hayti,South Dakota,1940,370,7.6
Hayti,South Dakota,1950,413,11.6
Hayti,South Dakota,1960,425,2.9
Hayti,South Dakota,1970,393,-7.5
Hayti,South Dakota,1980,371,-5.6
Hayti,South Dakota,1990,372,0.3
Hayti,South Dakota,2000,367,-1.3
Hayti,South Dakota,2010,381,3.8
Hayti,South Dakota,2020,393,3.1
Hecla,South Dakota,1900,160,0.0
Hecla,South Dakota,1910,462,188.8
Hecla,South Dakota,1920,553,19.7
Hecla,South Dakota,1930,558,0.9
Hecla,South Dakota,1940,555,-0.5
Hecla,South Dakota,1950,500,-9.9
Hecla,South Dakota,1960,444,-11.2
Hecla,South Dakota,1970,407,-8.3
Hecla,South Dakota,1980,435,6.9
Hecla,South Dakota,1990,398,-8.5
Hecla,South Dakota,2000,314,-21.1
Hecla,South Dakota,2010,227,-27.7
Hecla,South Dakota,2020,193,-15.0
Henry,South Dakota,1890,194,0.0
Henry,South Dakota,1900,191,-1.5
Henry,South Dakota,1910,441,130.9
Henry,South Dakota,1920,418,-5.2
Henry,South Dakota,1930,358,-14.4
Henry,South Dakota,1940,322,-10.1
Henry,South Dakota,1950,323,0.3
Henry,South Dakota,1960,276,-14.6
Henry,South Dakota,1970,182,-34.1
Henry,South Dakota,1980,217,19.2
Henry,South Dakota,1990,215,-0.9
Henry,South Dakota,2000,268,24.7
Henry,South Dakota,2010,267,-0.4
Henry,South Dakota,2020,256,-4.1
Herreid,South Dakota,1910,414,0.0
Herreid,South Dakota,1920,460,11.1
Herreid,South Dakota,1930,544,18.3
Herreid,South Dakota,1940,592,8.8
Herreid,South Dakota,1950,633,6.9
Herreid,South Dakota,1960,767,21.2
Herreid,South Dakota,1970,672,-12.4
Herreid,South Dakota,1980,570,-15.2
Herreid,South Dakota,1990,488,-14.4
Herreid,South Dakota,2000,482,-1.2
Herreid,South Dakota,2010,438,-9.1
Herreid,South Dakota,2020,416,-5.0
Herrick,South Dakota,1910,412,0.0
Herrick,South Dakota,1920,422,2.4
Herrick,South Dakota,1930,339,-19.7
Herrick,South Dakota,1940,246,-27.4
Herrick,South Dakota,1950,169,-31.3
Herrick,South Dakota,1960,160,-5.3
Herrick,South Dakota,1970,126,-21.2
Herrick,South Dakota,1980,115,-8.7
Herrick,South Dakota,1990,139,20.9
Herrick,South Dakota,2000,105,-24.5
Herrick,South Dakota,2010,105,0.0
Herrick,South Dakota,2020,74,-29.5
Hillsview,South Dakota,1930,101,0.0
Hillsview,South Dakota,1940,160,58.4
Hillsview,South Dakota,1950,68,-57.5
Hillsview,South Dakota,1960,44,-35.3
Hillsview,South Dakota,1970,19,-56.8
Hillsview,South Dakota,1980,9,-52.6
Hillsview,South Dakota,1990,4,-55.6
Hillsview,South Dakota,2000,3,-25.0
Hillsview,South Dakota,2010,3,0.0
Hillsview,South Dakota,2020,2,-33.3
Hitchcock,South Dakota,1900,135,0.0
Hitchcock,South Dakota,1910,259,91.9
Hitchcock,South Dakota,1920,358,38.2
Hitchcock,South Dakota,1930,334,-6.7
Hitchcock,South Dakota,1940,246,-26.3
Hitchcock,South Dakota,1950,227,-7.7
Hitchcock,South Dakota,1960,193,-15.0
Hitchcock,South Dakota,1970,150,-22.3
Hitchcock,South Dakota,1980,132,-12.0
Hitchcock,South Dakota,1990,95,-28.0
Hitchcock,South Dakota,2000,108,13.7
Hitchcock,South Dakota,2010,91,-15.7
Hitchcock,South Dakota,2020,112,23.1
Hosmer,South Dakota,1910,217,0.0
Hosmer,South Dakota,1920,419,93.1
Hosmer,South Dakota,1930,524,25.1
Hosmer,South Dakota,1940,579,10.5
Hosmer,South Dakota,1950,533,-7.9
Hosmer,South Dakota,1960,433,-18.8
Hosmer,South Dakota,1970,437,0.9
Hosmer,South Dakota,1980,385,-11.9
Hosmer,South Dakota,1990,310,-19.5
Hosmer,South Dakota,2000,287,-7.4
Hosmer,South Dakota,2010,208,-27.5
Hosmer,South Dakota,2020,164,-21.2
Hoven,South Dakota,1910,209,0.0
Hoven,South Dakota,1920,271,29.7
Hoven,South Dakota,1930,386,42.4
Hoven,South Dakota,1940,369,-4.4
Hoven,South Dakota,1950,552,49.6
Hoven,South Dakota,1960,568,2.9
Hoven,South Dakota,1970,671,18.1
Hoven,South Dakota,1980,615,-8.3
Hoven,South Dakota,1990,522,-15.1
Hoven,South Dakota,2000,511,-2.1
Hoven,South Dakota,2010,406,-20.5
Hoven,South Dakota,2020,379,-6.7
Howard,South Dakota,1900,588,0.0
Howard,South Dakota,1910,1026,74.5
Howard,South Dakota,1920,1325,29.1
Howard,South Dakota,1930,1224,-7.6
Howard,South Dakota,1940,1193,-2.5
Howard,South Dakota,1950,1251,4.9
Howard,South Dakota,1960,1208,-3.4
Howard,South Dakota,1970,1175,-2.7
Howard,South Dakota,1980,1169,-0.5
Howard,South Dakota,1990,1156,-1.1
Howard,South Dakota,2000,1071,-7.4
Howard,South Dakota,2010,858,-19.9
Howard,South Dakota,2020,848,-1.2
Humboldt,South Dakota,1920,445,0.0
Humboldt,South Dakota,1930,428,-3.8
Humboldt,South Dakota,1940,417,-2.6
Humboldt,South Dakota,1950,450,7.9
Humboldt,South Dakota,1960,446,-0.9
Humboldt,South Dakota,1970,411,-7.8
Humboldt,South Dakota,1980,487,18.5
Humboldt,South Dakota,1990,468,-3.9
Humboldt,South Dakota,2000,521,11.3
Humboldt,South Dakota,2010,589,13.1
Humboldt,South Dakota,2020,579,-1.7
Hurley,South Dakota,1890,344,0.0
Hurley,South Dakota,1900,444,29.1
Hurley,South Dakota,1910,506,14.0
Hurley,South Dakota,1920,586,15.8
Hurley,South Dakota,1930,586,0.0
Hurley,South Dakota,1940,586,0.0
Hurley,South Dakota,1950,474,-19.1
Hurley,South Dakota,1960,450,-5.1
Hurley,South Dakota,1970,399,-11.3
Hurley,South Dakota,1980,419,5.0
Hurley,South Dakota,1990,372,-11.2
Hurley,South Dakota,2000,426,14.5
Hurley,South Dakota,2010,415,-2.6
Hurley,South Dakota,2020,379,-8.7
Interior,South Dakota,1930,144,0.0
Interior,South Dakota,1940,182,26.4
Interior,South Dakota,1950,126,-30.8
Interior,South Dakota,1960,179,42.1
Interior,South Dakota,1970,81,-54.7
Interior,South Dakota,1980,62,-23.5
Interior,South Dakota,1990,67,8.1
Interior,South Dakota,2000,77,14.9
Interior,South Dakota,2010,94,22.1
Interior,South Dakota,2020,65,-30.9
Irene,South Dakota,1900,229,0.0
Irene,South Dakota,1910,263,14.8
Irene,South Dakota,1920,446,69.6
Irene,South Dakota,1930,491,10.1
Irene,South Dakota,1940,391,-20.4
Irene,South Dakota,1950,374,-4.3
Irene,South Dakota,1960,399,6.7
Irene,South Dakota,1970,461,15.5
Irene,South Dakota,1980,523,13.4
Irene,South Dakota,1990,464,-11.3
Irene,South Dakota,2000,432,-6.9
Irene,South Dakota,2010,420,-2.8
Irene,South Dakota,2020,422,0.5
Iroquois,South Dakota,1890,181,0.0
Iroquois,South Dakota,1900,276,52.5
Iroquois,South Dakota,1910,578,109.4
Iroquois,South Dakota,1920,651,12.6
Iroquois,South Dakota,1930,531,-18.4
Iroquois,South Dakota,1940,413,-22.2
Iroquois,South Dakota,1950,413,0.0
Iroquois,South Dakota,1960,385,-6.8
Iroquois,South Dakota,1970,375,-2.6
Iroquois,South Dakota,1980,348,-7.2
Iroquois,South Dakota,1990,328,-5.7
Iroquois,South Dakota,2000,278,-15.2
Iroquois,South Dakota,2010,266,-4.3
Iroquois,South Dakota,2020,292,9.8
Isabel,South Dakota,1920,240,0.0
Isabel,South Dakota,1930,430,79.2
Isabel,South Dakota,1940,490,14.0
Isabel,South Dakota,1950,511,4.3
Isabel,South Dakota,1960,488,-4.5
Isabel,South Dakota,1970,394,-19.3
Isabel,South Dakota,1980,332,-15.7
Isabel,South Dakota,1990,319,-3.9
Isabel,South Dakota,2000,239,-25.1
Isabel,South Dakota,2010,135,-43.5
Isabel,South Dakota,2020,145,7.4
Kadoka,South Dakota,1910,222,0.0
Kadoka,South Dakota,1920,341,53.6
Kadoka,South Dakota,1930,385,12.9
Kadoka,South Dakota,1940,464,20.5
Kadoka,South Dakota,1950,584,25.9
Kadoka,South Dakota,1960,840,43.8
Kadoka,South Dakota,1970,815,-3.0
Kadoka,South Dakota,1980,832,2.1
Kadoka,South Dakota,1990,736,-11.5
Kadoka,South Dakota,2000,706,-4.1
Kadoka,South Dakota,2010,654,-7.4
Kadoka,South Dakota,2020,543,-17.0
La Bolt,South Dakota,1920,142,0.0
La Bolt,South Dakota,1930,126,-11.3
La Bolt,South Dakota,1940,127,0.8
La Bolt,South Dakota,1950,164,29.1
La Bolt,South Dakota,1960,125,-23.8
La Bolt,South Dakota,1970,90,-28.0
La Bolt,South Dakota,1980,94,4.4
La Bolt,South Dakota,1990,91,-3.2
La Bolt,South Dakota,2000,86,-5.5
La Bolt,South Dakota,2010,68,-20.9
La Bolt,South Dakota,2020,66,-2.9
Lake Andes,South Dakota,1910,920,0.0
Lake Andes,South Dakota,1920,867,-5.8
Lake Andes,South Dakota,1930,1052,21.3
Lake Andes,South Dakota,1940,785,-25.4
Lake Andes,South Dakota,1950,1851,135.8
Lake Andes,South Dakota,1960,1097,-40.7
Lake Andes,South Dakota,1970,948,-13.6
Lake Andes,South Dakota,1980,1029,8.5
Lake Andes,South Dakota,1990,846,-17.8
Lake Andes,South Dakota,2000,819,-3.2
Lake Andes,South Dakota,2010,879,7.3
Lake Andes,South Dakota,2020,710,-19.2
Lake Norden,South Dakota,1910,202,0.0
Lake Norden,South Dakota,1920,408,102.0
Lake Norden,South Dakota,1930,459,12.5
Lake Norden,South Dakota,1940,463,0.9
Lake Norden,South Dakota,1950,373,-19.4
Lake Norden,South Dakota,1960,390,4.6
Lake Norden,South Dakota,1970,393,0.8
Lake Norden,South Dakota,1980,417,6.1
Lake Norden,South Dakota,1990,427,2.4
Lake Norden,South Dakota,2000,432,1.2
Lake Norden,South Dakota,2010,467,8.1
Lake Norden,South Dakota,2020,554,18.6
Lake Preston,South Dakota,1890,337,0.0
Lake Preston,South Dakota,1900,706,109.5
Lake Preston,South Dakota,1910,1007,42.6
Lake Preston,South Dakota,1920,1008,0.1
Lake Preston,South Dakota,1930,944,-6.3
Lake Preston,South Dakota,1940,886,-6.1
Lake Preston,South Dakota,1950,957,8.0
Lake Preston,South Dakota,1960,955,-0.2
Lake Preston,South Dakota,1970,812,-15.0
Lake Preston,South Dakota,1980,789,-2.8
Lake Preston,South Dakota,1990,663,-16.0
Lake Preston,South Dakota,2000,737,11.2
Lake Preston,South Dakota,2010,599,-18.7
Lake Preston,South Dakota,2020,589,-1.7
Lane,South Dakota,1910,294,0.0
Lane,South Dakota,1920,336,14.3
Lane,South Dakota,1930,187,-44.3
Lane,South Dakota,1940,214,14.4
Lane,South Dakota,1950,145,-32.2
Lane,South Dakota,1960,99,-31.7
Lane,South Dakota,1970,94,-5.1
Lane,South Dakota,1980,83,-11.7
Lane,South Dakota,1990,71,-14.5
Lane,South Dakota,2000,59,-16.9
Lane,South Dakota,2010,59,0.0
Lane,South Dakota,2020,47,-20.3
Lebanon,South Dakota,1920,325,0.0
Lebanon,South Dakota,1930,334,2.8
Lebanon,South Dakota,1940,310,-7.2
Lebanon,South Dakota,1950,215,-30.6
Lebanon,South Dakota,1960,198,-7.9
Lebanon,South Dakota,1970,182,-8.1
Lebanon,South Dakota,1980,129,-29.1
Lebanon,South Dakota,1990,115,-10.9
Lebanon,South Dakota,2000,86,-25.2
Lebanon,South Dakota,2010,47,-45.3
Lebanon,South Dakota,2020,33,-29.8
Lennox,South Dakota,1880,89,0.0
Lennox,South Dakota,1890,363,307.9
Lennox,South Dakota,1900,591,62.8
Lennox,South Dakota,1910,745,26.1
Lennox,South Dakota,1920,1074,44.2
Lennox,South Dakota,1930,1113,3.6
Lennox,South Dakota,1940,1164,4.6
Lennox,South Dakota,1950,1218,4.6
Lennox,South Dakota,1960,1353,11.1
Lennox,South Dakota,1970,1487,9.9
Lennox,South Dakota,1980,1827,22.9
Lennox,South Dakota,1990,1767,-3.3
Lennox,South Dakota,2000,2037,15.3
Lennox,South Dakota,2010,2111,3.6
Lennox,South Dakota,2020,2423,14.8
Leola,South Dakota,1910,484,0.0
Leola,South Dakota,1920,637,31.6
Leola,South Dakota,1930,724,13.7
Leola,South Dakota,1940,795,9.8
Leola,South Dakota,1950,772,-2.9
Leola,South Dakota,1960,833,7.9
Leola,South Dakota,1970,787,-5.5
Leola,South Dakota,1980,645,-18.0
Leola,South Dakota,1990,521,-19.2
Leola,South Dakota,2000,462,-11.3
Leola,South Dakota,2010,457,-1.1
Leola,South Dakota,2020,434,-5.0
Lowry,South Dakota,1910,90,0.0
Lowry,South Dakota,1930,89,0.0
Lowry,South Dakota,1940,90,1.1
Lowry,South Dakota,1950,70,-22.2
Lowry,South Dakota,1960,44,-37.1
Lowry,South Dakota,1970,35,-20.5
Lowry,South Dakota,1980,22,-37.1
Lowry,South Dakota,1990,15,-31.8
Lowry,South Dakota,2000,10,-33.3
Lowry,South Dakota,2010,6,-40.0
Lowry,South Dakota,2020,10,66.7
Marion,South Dakota,1900,338,0.0
Marion,South Dakota,1910,462,36.7
Marion,South Dakota,1920,535,15.8
Marion,South Dakota,1930,704,31.6
Marion,South Dakota,1940,765,8.7
Marion,South Dakota,1950,794,3.8
Marion,South Dakota,1960,843,6.2
Marion,South Dakota,1970,844,0.1
Marion,South Dakota,1980,830,-1.7
Marion,South Dakota,1990,831,0.1
Marion,South Dakota,2000,892,7.3
Marion,South Dakota,2010,784,-12.1
Marion,South Dakota,2020,849,8.3
Mellette,South Dakota,1890,241,0.0
Mellette,South Dakota,1900,354,46.9
Mellette,South Dakota,1910,472,33.3
Mellette,South Dakota,1920,507,7.4
Mellette,South Dakota,1930,363,-28.4
Mellette,South Dakota,1940,332,-8.5
Mellette,South Dakota,1950,250,-24.7
Mellette,South Dakota,1960,208,-16.8
Mellette,South Dakota,1970,199,-4.3
Mellette,South Dakota,1980,192,-3.5
Mellette,South Dakota,1990,184,-4.2
Mellette,South Dakota,2000,248,34.8
Mellette,South Dakota,2010,210,-15.3
Mellette,South Dakota,2020,199,-5.2
Menno,South Dakota,1880,52,0.0
Menno,South Dakota,1890,413,694.2
Menno,South Dakota,1900,556,34.6
Menno,South Dakota,1910,621,11.7
Menno,South Dakota,1920,918,47.8
Menno,South Dakota,1930,909,-1.0
Menno,South Dakota,1940,966,6.3
Menno,South Dakota,1950,868,-10.1
Menno,South Dakota,1960,837,-3.6
Menno,South Dakota,1970,796,-4.9
Menno,South Dakota,1980,793,-0.4
Menno,South Dakota,1990,768,-3.2
Menno,South Dakota,2000,729,-5.1
Menno,South Dakota,2010,608,-16.6
Menno,South Dakota,2020,614,1.0
Mission Hill,South Dakota,1920,167,0.0
Mission Hill,South Dakota,1930,184,10.2
Mission Hill,South Dakota,1940,195,6.0
Mission Hill,South Dakota,1950,169,-13.3
Mission Hill,South Dakota,1960,165,-2.4
Mission Hill,South Dakota,1970,161,-2.4
Mission Hill,South Dakota,1980,197,22.4
Mission Hill,South Dakota,1990,180,-8.6
Mission Hill,South Dakota,2000,183,1.7
Mission Hill,South Dakota,2010,177,-3.3
Mission Hill,South Dakota,2020,190,7.3
Monroe,South Dakota,1910,169,0.0
Monroe,South Dakota,1920,217,28.4
Monroe,South Dakota,1930,221,1.8
Monroe,South Dakota,1940,219,-0.9
Monroe,South Dakota,1950,160,-26.9
Monroe,South Dakota,1960,156,-2.5
Monroe,South Dakota,1970,134,-14.1
Monroe,South Dakota,1980,170,26.9
Monroe,South Dakota,1990,151,-11.2
Monroe,South Dakota,2000,163,7.9
Monroe,South Dakota,2010,160,-1.8
Monroe,South Dakota,2020,159,-0.6
Montrose,South Dakota,1890,563,0.0
Montrose,South Dakota,1900,375,-33.4
Montrose,South Dakota,1910,442,17.9
Montrose,South Dakota,1920,519,17.4
Montrose,South Dakota,1930,471,-9.2
Montrose,South Dakota,1940,506,7.4
Montrose,South Dakota,1950,448,-11.5
Montrose,South Dakota,1960,430,-4.0
Montrose,South Dakota,1970,377,-12.3
Montrose,South Dakota,1980,396,5.0
Montrose,South Dakota,1990,420,6.1
Montrose,South Dakota,2000,460,9.5
Montrose,South Dakota,2010,472,2.6
Montrose,South Dakota,2020,468,-0.8
Naples,South Dakota,1930,89,0.0
Naples,South Dakota,1940,84,-5.6
Naples,South Dakota,1950,62,-26.2
Naples,South Dakota,1960,36,-41.9
Naples,South Dakota,1970,38,5.6
Naples,South Dakota,1980,45,18.4
Naples,South Dakota,1990,35,-22.2
Naples,South Dakota,2000,25,-28.6
Naples,South Dakota,2010,41,64.0
Naples,South Dakota,2020,38,-7.3
Northville,South Dakota,1900,243,0.0
Northville,South Dakota,1910,392,61.3
Northville,South Dakota,1920,372,-5.1
Northville,South Dakota,1930,260,-30.1
Northville,South Dakota,1940,223,-14.2
Northville,South Dakota,1950,220,-1.3
Northville,South Dakota,1960,153,-30.5
Northville,South Dakota,1970,119,-22.2
Northville,South Dakota,1980,138,16.0
Northville,South Dakota,1990,105,-23.9
Northville,South Dakota,2000,124,18.1
Northville,South Dakota,2010,143,15.3
Northville,South Dakota,2020,139,-2.8
Nunda,South Dakota,1910,137,0.0
Nunda,South Dakota,1920,206,50.4
Nunda,South Dakota,1930,163,-20.9
Nunda,South Dakota,1940,147,-9.8
Nunda,South Dakota,1950,102,-30.6
Nunda,South Dakota,1960,106,3.9
Nunda,South Dakota,1970,85,-19.8
Nunda,South Dakota,1980,60,-29.4
Nunda,South Dakota,1990,45,-25.0
Nunda,South Dakota,2000,47,4.4
Nunda,South Dakota,2010,43,-8.5
Nunda,South Dakota,2020,46,7.0
Oldham,South Dakota,1900,222,0.0
Oldham,South Dakota,1910,355,59.9
Oldham,South Dakota,1920,364,2.5
Oldham,South Dakota,1930,419,15.1
Oldham,South Dakota,1940,386,-7.9
Oldham,South Dakota,1950,349,-9.6
Oldham,South Dakota,1960,291,-16.6
Oldham,South Dakota,1970,244,-16.2
Oldham,South Dakota,1980,222,-9.0
Oldham,South Dakota,1990,189,-14.9
Oldham,South Dakota,2000,206,9.0
Oldham,South Dakota,2010,133,-35.4
Oldham,South Dakota,2020,121,-9.0
Onaka,South Dakota,1930,164,0.0
Onaka,South Dakota,1940,139,-15.2
Onaka,South Dakota,1950,158,13.7
Onaka,South Dakota,1960,85,-46.2
Onaka,South Dakota,1970,69,-18.8
Onaka,South Dakota,1980,70,1.4
Onaka,South Dakota,1990,52,-25.7
Onaka,South Dakota,2000,30,-42.3
Onaka,South Dakota,2010,15,-50.0
Onaka,South Dakota,2020,13,-13.3
Orient,South Dakota,1930,302,0.0
Orient,South Dakota,1940,250,-17.2
Orient,South Dakota,1950,206,-17.6
Orient,South Dakota,1960,133,-35.4
Orient,South Dakota,1970,131,-1.5
Orient,South Dakota,1980,87,-33.6
Orient,South Dakota,1990,59,-32.2
Orient,South Dakota,2000,57,-3.4
Orient,South Dakota,2010,63,10.5
Orient,South Dakota,2020,51,-19.0
Parker,South Dakota,1880,113,0.0
Parker,South Dakota,1890,728,544.2
Parker,South Dakota,1900,893,22.7
Parker,South Dakota,1910,1224,37.1
Parker,South Dakota,1920,1288,5.2
Parker,South Dakota,1930,1229,-4.6
Parker,South Dakota,1940,1244,1.2
Parker,South Dakota,1950,1148,-7.7
Parker,South Dakota,1960,1142,-0.5
Parker,South Dakota,1970,1005,-12.0
Parker,South Dakota,1980,999,-0.6
Parker,South Dakota,1990,984,-1.5
Parker,South Dakota,2000,1031,4.8
Parker,South Dakota,2010,1022,-0.9
Parker,South Dakota,2020,1194,16.8
Platte,South Dakota,1910,1115,0.0
Platte,South Dakota,1920,1242,11.4
Platte,South Dakota,1930,1207,-2.8
Platte,South Dakota,1940,1017,-15.7
Platte,South Dakota,1950,1069,5.1
Platte,South Dakota,1960,1167,9.2
Platte,South Dakota,1970,1351,15.8
Platte,South Dakota,1980,1334,-1.3
Platte,South Dakota,1990,1311,-1.7
Platte,South Dakota,2000,1367,4.3
Platte,South Dakota,2010,1230,-10.0
Platte,South Dakota,2020,1296,5.4
Pollock,South Dakota,1910,304,0.0
Pollock,South Dakota,1920,437,43.8
Pollock,South Dakota,1930,481,10.1
Pollock,South Dakota,1940,527,9.6
Pollock,South Dakota,1950,395,-25.0
Pollock,South Dakota,1960,417,5.6
Pollock,South Dakota,1970,341,-18.2
Pollock,South Dakota,1980,355,4.1
Pollock,South Dakota,1990,379,6.8
Pollock,South Dakota,2000,339,-10.6
Pollock,South Dakota,2010,241,-28.9
Pollock,South Dakota,2020,224,-7.1
Ramona,South Dakota,1900,172,0.0
Ramona,South Dakota,1910,312,81.4
Ramona,South Dakota,1920,356,14.1
Ramona,South Dakota,1930,279,-21.6
Ramona,South Dakota,1940,265,-5.0
Ramona,South Dakota,1950,278,4.9
Ramona,South Dakota,1960,247,-11.2
Ramona,South Dakota,1970,227,-8.1
Ramona,South Dakota,1980,241,6.2
Ramona,South Dakota,1990,194,-19.5
Ramona,South Dakota,2000,190,-2.1
Ramona,South Dakota,2010,174,-8.4
Ramona,South Dakota,2020,159,-8.6
Ravinia,South Dakota,1910,81,0.0
Ravinia,South Dakota,1920,199,145.7
Ravinia,South Dakota,1930,157,-21.1
Ravinia,South Dakota,1940,155,-1.3
Ravinia,South Dakota,1950,200,29.0
Ravinia,South Dakota,1960,164,-18.0
Ravinia,South Dakota,1970,109,-33.5
Ravinia,South Dakota,1980,88,-19.3
Ravinia,South Dakota,1990,79,-10.2
Ravinia,South Dakota,2000,79,0.0
Ravinia,South Dakota,2010,61,-22.8
Ravinia,South Dakota,2020,71,16.4
Raymond,South Dakota,1910,241,0.0
Raymond,South Dakota,1920,330,36.9
Raymond,South Dakota,1930,200,-39.4
